MSI 모던시리즈 모던14 B11MO-i3 WIN10 16GB램,i3-11세대,16,256,799140,1300,14,내장
HP 엘리트북 850 G8-3D3W7PA,i5-11세대,8,512,1349000,1690,15.6,내장
HP 엘리트북 x360 830 G8-3D4L7PA,i5-11세대,8,512,1489000,1310,13.3,내장
MSI 모던시리즈 모던14 B11MO-i3 WIN10 32GB램,i3-11세대,32,256,914750,1300,14,내장
HP 엘리트북 850 G8-3D3W5PA,i5-11세대,8,512,1303900,1690,15.6,내장
HP 프로북 440 G8 2Z9B4PA,i5-11세대,8,256,1251750,1380,14,외장
HP 프로북 440 G8,i5-11세대,8,256,1098990,1680,14,내장
HP 프로북 440 G8 32GB램,i5-11세대,32,500,1398990,1680,14,외장
레노버 씽크패드 L14 G2 20X1S00500,i5-11세대,8,1000,1040000,1740,14,내장
HP 프로북 440 G8 2Z9B4PA 16GB램,i5-11세대,16,256,1220000,1380,14,외장
HP 프로북 440 G8 2Z9B4PA 64GB램,i5-11세대,64,256,1482000,1380,14,외장
레노버 씽크패드 X1 Yoga 20XY005VKR,i5-11세대,16,512,2169000,1350,14,내장
레노버 씽크패드 L13 Yoga G2 20VKS01P00,i5-11세대,8,256,1177444,1430,13.3,내장
삼성전자 노트북 플러스2 NT550XDA-KC36G,i3-11세대,4,512,1116000,1810,15.6,내장
HP 엘리트북 850 G8-3D3W9PA,i5-11세대,8,512,1438990,1690,15.6,외장
HP Z북 Firefly 15 G8 1G3T8AV,i5-11세대,16,512,1834550,1720,15.6,외장
HP 엘리트북 x360 830 G8-3D4L0PA,i5-11세대,8,512,1369000,1310,13.3,내장
삼성전자 노트북5 NT500R4P-LD1S WIN10,셀러론,4,128,710000,1650,14,내장
HP 프로북 450 G8 2Z9A3PA,i5-11세대,8,256,1177240,1740,15.6,외장
DELL 래티튜드 5520 i5 UHD,i5-11세대,8,256,1399000,1590,15.6,내장
HP 250 G8-363U3PC,i5-11세대,16,512,1010000,1690,15.6,내장
HP 프로북 440 G8 2Z9B1PA,i5-11세대,8,256,974200,1380,14,내장
HP 250 G8-363U2PC,i5-11세대,8,256,879000,1690,15.6,외장
레노버 씽크패드 L14 G2 20X1S00600,i5-11세대,8,256,1019000,1740,14,내장
HP 엘리트북 840 G8-3D3W0PA,i5-11세대,8,512,1219000,1350,14,내장
DELL 래티튜드 5520 i5 UHD 16GB램,i5-11세대,16,256,1479000,1590,15.6,내장
레노버 씽크패드 X1 Yoga 20XYS00700,i5-11세대,8,256,2029000,1390,14,내장
HP 프로북 440 G8 64GB램,i5-11세대,64,2000,1998990,1680,14,외장
HP 프로북 440 G8 2Z9B4PA 32GB램,i5-11세대,32,256,1310000,1380,14,외장
HP 프로북 450 G8-2Z8Z9PA,i5-11세대,8,256,1047000,1740,15.6,외장
DELL 래티튜드 5520 i5 16GB램,i5-11세대,16,256,1329000,1590,15.6,내장
HP 프로북 440 G8 16GB램,i5-11세대,16,256,1198990,1680,14,내장
레노버 씽크패드 L13 Yoga G2 20VK0027KR,i5-11세대,8,256,1177850,1440,13.3,내장
HP 엘리트북 830 G8-3D3V6PA,i5-11세대,8,512,1150000,1260,13.3,내장
레노버 씽크북 14ITL 20VD005JKR,i5-11세대,8,1000,1125850,1400,14,내장
레노버 씽크패드 L13 G2 20VHS02400,i5-11세대,8,256,1080852,1380,13.3,내장
레노버 씽크패드 L14 G2 20X1S00K00,i5-11세대,8,256,1042216,1590,14,내장
HP 프로북 440 G8 2Z9B1PA 16GB램,i5-11세대,16,500,1238000,1380,14,내장
레노버 씽크패드 T14 Gen2 20W0S00400,i5-11세대,8,256,1417840,1500,14,내장
ASUS ExpertBook B9 B9400CEA-I5B650R,i5-11세대,16,512,1760000,1010,14,내장
레노버 씽크패드 X1 나노 20UNS00B00,i5-11세대,16,512,2089000,962,13.3,내장
레노버 씽크패드 E15 ITL 20TDS01100,i5-11세대,8,512,974602,1700,15.6,내장
레노버 씽크패드 T14 GEN2 20W0006KKR,i5-11세대,16,512,1549001,1470,14,내장
레노버 씽크패드 T14 Gen2 20W0S00000,i5-11세대,8,256,1368920,1500,14,내장
LG전자 2020 그램15 15Z995-L.AR2MK,펜티엄 골드,8,256,919990,1099,15.6,내장
레노버 V15 ITL-82KB002GKR WIN10 8GB램,i3-11세대,8,128,643070,1700,15.6,내장
삼성전자 갤럭시북 프로 NT930XDB-KH38P,i3-11세대,8,256,1415200,870,13.3,내장
삼성전자 노트북 플러스2 NT550XDA-KH39W,i3-11세대,8,256,849000,1810,15.6,내장
레노버 V15 ITL-82KB002KKR,i3-11세대,4,128,562810,1700,15.6,내장
삼성전자 갤럭시북 프로360 NT930QDB-KC38G,i3-11세대,8,256,1671200,1040,13.3,내장
LG전자 2021 울트라PC 15UD50P-GX30K WIN10 16GB램,i3-11세대,16,128,880460,1800,15.6,내장
LG전자 2021 그램16 16Z90P-GA30K,i3-11세대,8,256,1379980,1190,16,내장
LG전자 그램360 14TD90P-GX30K WIN10,i3-11세대,8,256,1498860,1250,14,내장
삼성전자 노트북 플러스2 NT550XDA-KC33W,i3-11세대,4,256,752640,1810,15.6,내장
삼성전자 갤럭시북 이온2 NT950XDZ-A38AW WIN10,i3-11세대,8,256,1306260,1190,15.6,내장
HP 14s-dq2004TU,i3-11세대,4,256,573780,1430,14,내장
HP 파빌리온 14-dv0072TU WIN10 16GB램,i3-11세대,16,256,836020,1410,14,내장
삼성전자 갤럭시북 이온2 NT950XDZ-A38AW WIN10 16GB램,i3-11세대,16,256,2037730,1190,15.6,내장
LG전자 2021 울트라PC 15U50P-GR30K,i3-11세대,4,256,751010,1800,15.6,내장
LG전자 2021 울트라기어 17U70P-FA56K 32GB램,i5-11세대,32,256,2176550,1950,17,외장
DELL 보스트로 15 3500 0003KR WIN10 36GB램,i5-11세대,36,1000,1590320,1780,15.6,내장
에이서 Swift3 SF314-59 플라이 i5 MAX WIN10,i5-11세대,16,512,979020,1200,14,내장
HP 프로북 450 G8-2Z9A2PA WIN10 32GB램,i5-11세대,32,1000,1798440,1740,15.6,외장
ASUS X515EA-BQ043 WIN10,i3-11세대,4,256,645710,1800,15.6,내장
ASUS TUF Dash F15 FX516PM-HN080 WIN10,i7-11세대,8,512,1482460,2000,15.6,외장
HP 파빌리온 15-eg0116TX WIN10,i7-11세대,8,512,1141100,1720,15.6,외장
LG전자 2021 울트라기어 17UD70P-PX76K WIN10 24GB램,i7-11세대,24,256,2281670,1950,17,외장
삼성전자 갤럭시북 이온2 NT950XDA-K78AW 24GB램,i7-11세대,24,256,2576830,1190,15.6,내장
삼성전자 노트북 플러스2 NT550XDZ-GD5AG WIN10 32GB램,i5-11세대,32,1000,1580000,1840,15.6,외장
HP 파빌리온 x360 14-dw1049TU 32GB램,i5-11세대,32,1000,1232800,1610,14,내장
LG전자 2021 울트라PC 15U50P-GR56K 24GB램,i5-11세대,24,256,1255190,1800,15.6,내장
LG전자 2021 울트라기어 15U70P-FR56K 32GB램,i5-11세대,32,256,1919390,1850,15.6,외장
LG전자 2021 울트라기어 15U70P-FR56K 24GB램,i5-11세대,24,256,2820470,1850,15.6,외장
삼성전자 노트북 플러스2 NT560XDZ-G58A WIN10 24GB램,i5-11세대,24,256,1887410,1850,15.6,외장
LG전자 2021 울트라PC 17UD70P-GX56K WIN10 24GB램,i5-11세대,24,256,1830950,1850,17,내장
DELL 인스피론 15 5502 DN5502-UB05KR WIN10,i5-11세대,8,512,1177550,1720,15.6,외장
ASUS TUF Gaming F15 FX506HM-HN003 WIN10 32GB램,i9-11세대,32,1000,1986280,2300,15.6,외장
ASUS TUF Gaming F15 FX506HM-HN003 WIN10,i9-11세대,16,1000,1820680,2300,15.6,외장
주연테크 캐리북T J3GP Pro,펜티엄 실버,4,64,379000,1250,13.3,내장
GIGABYTE AERO 15 OLED YD i9 Limited WIN10,i9-11세대,32,1500,3768950,2200,15.6,외장
GIGABYTE AERO 17 HDR YD i9 Limited WIN10,i9-11세대,32,1500,4118950,2500,17.3,외장
주연테크 캐리북T J3GP Pro_S,펜티엄 실버,4,120,428000,1250,13.3,내장
HP 250 G8-363B1PC,i3-11세대,8,256,778860,1740,15.6,내장
LG전자 울트라PC 14U390-ME2TK,펜티엄 실버,4,64,527540,1450,14,내장
삼성전자 노트북 Flash NT530XBB-K24WS,펜티엄 실버,4,128,850000,1370,13,내장
LG전자 2019 울트라PC 14U390-EE2TK,펜티엄 실버,4,64,527540,1450,14,내장
LG전자 울트라PC 14U390-ME2TK 8GB램,펜티엄 실버,8,64,608000,1450,14,내장
HP 250 G7-6HT89PA,펜티엄 실버,4,128,579600,1780,15.6,내장
LG전자 2018 울트라PC 14U380-EU2TK,펜티엄 실버,4,120,518980,1400,14,내장
삼성전자 노트북 Flash NT530XBB-K24W,펜티엄 실버,4,128,780000,1370,13.3,내장
삼성전자 노트북 Flash NT530XBB-K24BS,펜티엄 실버,4,128,850000,1370,13,내장
MSI 써밋 E13 Flip EVO 블랙,i7-11세대,32,1000,2054350,1350,13.4,내장
레노버 씽크패드 L15 G2 20X3S00900,i7-11세대,16,512,1299000,1860,15.6,내장
MSI 써밋 E13 Flip EVO 화이트,i7-11세대,32,1000,2054350,1350,13.4,내장
HP 엘리트 드래곤플라이 G2 3E2Q2PA,i7-11세대,16,1000,2250590,1060,13.3,내장
삼성전자 노트북 플러스2 NT550XDA-K24AW,펜티엄 골드,4,128,629000,1810,15.6,내장
삼성전자 노트북 플러스2 NT550XDA-K24AG 8GB램,펜티엄 골드,8,128,699000,1810,15.6,내장
삼성전자 갤럭시북 프로360 NT950QDB-K71A,i7-11세대,16,512,2249000,1390,15.6,내장
삼성전자 노트북 Flash NT530XBB-K24CS,펜티엄 실버,4,128,850000,1370,13,내장
삼성전자 노트북3 NT340XAA-K01/C,펜티엄 골드,4,128,455450,1600,14,내장
삼성전자 노트북 플러스2 NT550XDA-K24AG,펜티엄 골드,4,128,635200,1810,15.6,내장
삼성전자 노트북 플러스2 NT550XDA-K24AW 8GB램,펜티엄 골드,8,128,699000,1810,15.6,내장
삼성전자 2017 노트북9 Always NT900X5Y-AD2S WIN10,펜티엄 골드,8,128,1395000,980,15,내장
레노버 씽크패드 X1 나노 20UNS02K00,i7-11세대,16,512,2499000,939,13.3,내장
HP 엘리트북 830 G8-3D3V8PA,i7-11세대,16,512,1529000,1240,13.3,내장
HP 엘리트 드래곤플라이 G2 3E2Q4PA,i7-11세대,16,1000,2398020,999,13.3,내장
HP Z북 Firefly 15 G8 1G3U1AV UHD,i7-11세대,16,512,1998970,1720,15.6,외장
HP 엘리트 드래곤플라이 G2 3E2P9PA,i7-11세대,16,512,1809050,999,13.3,내장
HP 250 G8-363U9PC,i7-11세대,8,256,939550,1740,15.6,내장
DELL 래티튜드 5520 i7 UHD 16GB램,i7-11세대,16,256,1649000,1590,15.6,내장
레노버 씽크패드 L14 G2 20X1S00A00,i7-11세대,16,512,1288950,1740,14,내장
레노버 씽크패드 X1 티타늄 Yoga 20QAS00500,i7-11세대,16,512,2799000,1150,13.5,내장
DELL 래티튜드 5520 i7 16GB램,i7-11세대,16,512,1569000,1590,15.6,내장
레노버 씽크패드 L13 Yoga G2 20VK0028KR,i7-11세대,8,256,1328000,1440,13.3,내장
DELL 래티튜드 5520 i7,i7-11세대,8,512,1489000,1590,15.6,내장
HP 프로북 440 G8 2Z9C5PA 32GB램,i7-11세대,32,1000,1820650,1380,14,외장
DELL 래티튜드 7520-716G5WF,i7-11세대,16,512,1788940,1530,15.6,내장
HP 250 G8-363U9PC 16GB램,i7-11세대,16,256,1083000,1740,15.6,내장
HP 프로북 450 G8-2Z9A6PA 32GB램,i7-11세대,32,512,1452630,1740,15.6,내장
레노버 씽크패드 X1 카본 20XW0072KR,i7-11세대,16,512,2349000,1130,14,내장
HP Z북 Firefly 15 G8 1G3U1AV FHD PLUS,i7-11세대,16,512,1898990,1720,15.6,외장
레노버 씽크패드 X1 카본 20XW0073KR,i7-11세대,16,512,2599000,1130,14,내장
HP 엘리트북 840 G8-3D3W4PA,i7-11세대,16,512,1500000,1350,14,내장
DELL 래티튜드 7520-716G5WU,i7-11세대,16,512,1978940,1530,15.6,내장
레노버 요가 Slim7 Carbon13ITL5 82EV0049KR,i7-11세대,16,1000,1609000,970,13,내장
HP 엘리트북 x360 830 G8-3D4L9PA,i7-11세대,16,512,1889000,1350,13.3,내장
HP 엘리트북 840 G8-3D3W2PA,i7-11세대,16,512,1399000,1350,14,내장
HP 엘리트 드래곤플라이 G2 3E2Q1PA,i7-11세대,16,1000,2098990,999,13.3,내장
레노버 씽크패드 X1 나노 20UNS00500,i7-11세대,16,512,2229000,907,13.3,내장
HP 프로북 450 G8-2Z9A6PA,i7-11세대,16,512,1299000,1740,15.6,내장
DELL 래티튜드 5320 i7,i7-11세대,16,512,1819940,1320,13.3,내장
레노버 씽크패드 L15 G2 20X3S00300,i7-11세대,8,256,1159000,1860,15.6,내장
레노버 씽크북 14s Yoga 20WE001YKR,i7-11세대,8,512,1351307,1500,14,내장
DELL 래티튜드 5520 i7 UHD,i7-11세대,8,256,1579000,1590,15.6,내장
레노버 씽크패드 E15 ITL 20TDS01000,i7-11세대,16,512,1264375,1700,15.6,외장
레노버 씽크패드 E14 ITL 20TAS01200,i7-11세대,16,512,1293352,1590,14,외장
DELL 프리시전 3560-732G1TWU,i7-11세대,32,1000,2697880,1590,15.6,외장
레노버 씽크패드 L13 G2 20VH002QKR,i7-11세대,16,256,1348750,1390,13.3,내장
레노버 씽크패드 X1 Yoga 20XYS00800,i7-11세대,16,256,2228950,1390,14,내장
레노버 씽크패드 P15s GEN2 20W6004AKR,i7-11세대,16,512,1930852,1760,15.6,외장
